basin.id,basin.name,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
1,Arctic Ocean Islands,45.33,40.09,40.83,44.14,42.77,42.51,42.24,44.18,44.9,45.48,49.61,45.94,46.36,50.03,49.55,49.44,48.96,51.69,52.82,53
2,Northwest Territories,225.28,245.02,249.97,276.8,287.67,296.63,304.13,303.2,292.09,260.07,264.9,290.59,299.46,328.39,338.6,352.24,359.31,357.36,350.74,332.4
3,"Siberia, North Coast",83.99,84.32,93.44,90.67,87.97,76.54,84.96,98.06,93.93,96,92.82,95.9,105.5,103.99,102.56,92.34,100.4,113.12,109.22,108.98
4,"Siberia, West Coast",385.65,386.43,396.03,372.96,374.14,389,396.37,395.97,415.89,412,423.96,436.81,452.04,439.52,446.31,466.98,472.48,470.03,493.89,506.52
5,Kara Sea Coast,95.43,92.53,96.33,92.35,87.46,96.3,96.11,101.97,95.54,98.71,102.66,103.36,107.19,105.26,101.77,109.67,110.72,116.05,110.38,115.32
6,Lena,291.74,295.36,292.94,286.07,302.54,298.38,278.64,303.33,310.37,317.69,312.8,320.37,320.49,320.3,338.08,336.75,317.68,339.43,350.68,355.78
7,Pacific and Arctic Coast,398.2,423.35,427.13,381.68,406.41,422.11,444.6,482.71,426.08,426.29,449.17,491.63,505.37,466.56,496.84,515.68,535.61,577.65,528.12,521.09
8,"Scandinavia, North Coast",243,226.58,244.99,231.51,243.11,236.76,239.95,256.57,232.52,242.82,244.76,233.59,251.74,240.02,252.08,245.75,249.31,266.39,242.03,262.33
9,"Russia, Barents Sea Coast",117.88,116.64,123.55,113.43,121.46,120.94,115.1,119.9,122.39,125.28,121.65,123.55,129.15,122.59,129.15,128.07,124.19,129.39,131.22,131.2
10,Mackenzie,312.85,356.33,354.89,357.56,368.65,343.56,369.96,388.94,377.22,332.52,334.96,384.66,386.65,392.09,405.3,384.03,407.81,427.53,417.46,381.11
11,Iceland,46.01,47.03,35.4,45.24,45.04,42.81,41.83,46.86,40.08,43.13,44.93,47.48,35.95,45.86,45.7,43.51,42.58,47.7,41.09,44.65
12,Sweden,164.96,164.58,170.57,157.39,167.64,166.74,170.71,167.57,158.38,179.66,168.27,170.87,177.18,164.07,175.39,175.72,178.78,176.72,167.99,196.69
13,Finland,66.38,62.44,62.91,60.09,65.08,63.74,66.5,65.51,60.96,67.05,67.55,64.25,65.94,62.71,67.51,67.02,69.79,69.1,63.78,72.17
14,Northern Dvina,56.24,56.08,54.7,52.41,54.5,57.05,55.93,55.44,54.87,57.98,55.7,56.93,55.67,53.9,56.43,57.97,57.23,56.83,56.97,59.25
15,Hudson Bay Coast,482.71,463.7,572.2,536.59,542.65,556.19,580.02,572.02,554.25,540.61,509.86,505.98,620.57,586.53,600.58,613.98,637.46,636.79,617.19,587.29
16,Scotland,30.34,28.23,28.78,24.76,27.67,31.91,30.24,32.44,25.54,30.02,29.62,28.82,29.29,25.27,28.41,32.68,31.05,33.37,26.37,31.63
17,Neva,61.74,62.95,59.04,55.88,59.48,60.3,61.86,63.32,57.02,61.37,61.22,64.42,60.14,56.19,60.02,63.05,64.35,65.13,59.01,63.48
18,Volga,383.81,400.61,370.76,349.63,359.99,380.22,374.09,372.85,368.05,361.66,366.13,387.26,353.18,326.35,336.63,364.5,355.35,352.28,337.97,356.41
19,Atlantic Ocean Seaboard,170.79,170.86,192.64,193.03,193.36,208.84,183.73,182.61,195.55,181.52,169.9,175.53,196.35,196.93,199.19,212.74,189.89,189.85,200.81,195.92
20,Baltic Sea Coast,12.83,12.18,11.28,9.89,11.13,13.22,11.69,11.85,10.5,11.92,12.62,11.98,11.43,9.33,10.62,13.41,11.97,12.09,10.65,12.44
21,Denmark - Germany Coast,13.08,13.42,14.64,12,11.95,14.53,13.61,13.23,12.49,15.03,12.71,13.65,15.03,11.97,12.1,14.56,13.76,13.57,12.79,14.83
22,Narva,9.32,10.44,8.9,8.52,9.05,9.63,8.99,8.9,9,9.28,9.16,10.18,8.73,7.74,8.27,9.63,9.05,8.83,9.17,8.8
23,Saskatchewan - Nelson,294.78,268.76,292.98,310.5,281.79,287.19,295.98,286.48,315.14,275.23,296.12,281.27,304.52,324.2,293.94,301.54,309.66,301.09,327.33,293.04
24,Ireland,22.81,22.94,22.06,20.16,21.25,25.43,21.88,23.17,21.46,23.99,22.26,23.59,22.75,20.81,22.05,26.48,22.59,24.23,22.4,25.75
25,Daugava,15.24,15.63,14.3,12.87,14.21,14.49,14.05,14.36,13.66,14.15,15.16,15.21,13.29,11.93,12.36,13.92,13.3,13.4,12.94,13
26,England and Wales,38.04,38.56,37.44,35.45,34.64,40.18,37.52,35.28,34.27,42.47,36.25,38.18,36.21,34.46,34.17,39.13,36.36,34.15,32.96,43.71
27,Fraser,89.77,91.25,94.18,89.53,86.03,82.89,81.31,88.89,94.87,80.1,87.38,94.16,97.08,93.83,91.22,86.16,86.35,94.34,100.33,89.74
28,Ems - Weser,11.57,11.13,11.77,10.67,10.31,11.73,11.6,10.77,11.04,11.56,10.72,10.79,11.26,9.9,9.99,10.89,11.06,9.97,10.45,11.1
29,Oder,18.8,19.11,19.68,18.16,18.32,18.8,19.15,18.37,18.8,18.15,17.37,18.11,18.5,16.6,17.33,17.35,16.85,16.2,17.03,16.8
30,Wisla,32.68,33.92,34.48,33.95,31.55,33.89,34.06,33.84,33.05,31.01,30.23,31.71,31.85,31.84,29.18,31.47,30.94,29.89,30.19,28.32
31,Elbe,27.06,26.58,27.79,25.57,24.75,26.59,27.1,24.28,26.45,26.21,25.73,25.3,26.35,23.64,24.02,24.66,24.17,22.24,24.79,24.34
32,Rhine,52.66,52.68,56.54,49.1,49.6,57.3,54.34,51.05,51.58,60.6,50.24,52.24,56.32,47.92,49.56,57.61,54.47,51.57,51.66,60.32
33,Poland Coast,7.57,8.08,7.85,7.76,7.12,8.78,7.99,7.52,7.33,7.6,7.45,8.06,7.74,7.76,6.83,8.88,7.92,7.32,7.34,7.7
34,Churchill,36.72,35.2,41.98,43.68,46.7,50.14,42.19,41.9,44.23,40.18,37.43,37.46,44.72,46.59,50.26,52.68,45.9,45.89,48.1,44.92
35,Neman,19.04,19.67,18.67,17.41,16.97,18.4,18.81,18.14,17.16,17.88,18.25,18.95,17.52,16.31,15.75,17.4,17.61,16.72,16.07,17.22
36,Scheldt,7.36,8.1,8.38,6.43,7.52,8.03,7.52,7.08,7.65,9.77,7.15,7.97,8.35,5.7,7.45,8.43,8.02,7.12,7.39,9.99
37,"Russia, South East Coast",21.56,23.2,19.97,24.27,16.84,19.48,20.22,18.93,20.75,20.58,21.99,23.75,20.79,25.24,17.03,20.75,21.24,20.09,21.93,21.84
38,Ural,16.25,17.17,16.7,17.18,14.67,17.49,16.87,16.73,16.23,15.81,15.94,17.16,16.38,17.05,14.67,17.47,16.83,16.46,16.32,16.29
39,Dnieper,118.77,115.48,110.88,112.45,114.3,114.97,113.53,116.41,114.43,107.35,112.9,110.96,104.17,105.98,106.63,104.94,104.7,105.75,103.74,92.66
40,St Lawrence,97.51,84.36,116.37,117.73,121.55,110.03,99.16,110.49,114.18,104.02,100.01,90.16,123.06,124.65,128.59,118.08,109.1,119.63,123.37,118.98
41,"France, West Coast",15.69,20.26,18.56,15.14,15.72,19.74,16.07,14.08,16.41,20.06,13.74,19.46,17.76,13.95,15.09,18.87,15.36,12.79,15.66,19.15
42,Gobi Interior,56.29,57.59,48.83,54.63,53.18,49.15,60.94,53.77,57.58,57.45,63.1,65.95,58.37,65.75,65.78,62.5,74.49,69.32,72.56,70.14
43,Amur,341.52,347.81,318.96,339.24,310.03,327.7,339.45,335.53,331.92,328.83,353.31,363.56,340.39,361.23,331.84,352.69,362.92,357.95,359.56,351.02
44,Loire,19.17,22.43,21.5,20.32,21.14,26.09,20.66,18.92,20.17,21.87,16.43,21.15,20.18,17.96,20.52,26.13,20.18,17.86,20.08,21.55
45,Caspian Sea Coast,45.75,49.55,48.11,46.02,41.84,48.07,41.69,49.37,44.83,41.64,43.68,48.3,46.38,44.75,41.04,46.83,41.67,47.98,44.16,40.67
46,Seine,12.68,12.62,12.88,11.77,12.14,13.42,11.96,11.97,11.34,13.19,11.35,11.66,12.24,10.3,11.35,14.23,12.37,11.17,11,12.71
47,"Black Sea, North Coast",38.3,38.03,35.33,37.28,38.82,37.26,34.64,40.49,38.6,34.26,35.44,35.99,32.9,34.88,36.34,33.77,32.28,37.8,35.16,30.83
48,Yenisey,620.15,631.52,622.53,574.07,621.4,596.8,591.33,626.33,620.6,637.48,632.71,659.03,652.19,613.66,660.49,629.99,629.03,662.13,655.44,675.7
49,Dniester,7.12,6.6,6.64,7.94,7.06,7.67,6.69,6.81,7.23,6.49,6.49,5.88,5.6,7.07,6.66,6.39,6.06,6.37,6.36,6.12
50,"Italy, East Coast",21.9,24.28,23.16,21.1,21.69,23.87,21.16,18.93,23.59,22.28,19.72,22.96,21.31,19.44,19.85,22.12,19.36,17.18,21.56,19.47
51,Japan,145.03,124.73,130.01,122.25,116.3,125.13,112.27,140.23,117.73,137.23,151.13,133.79,140.39,133.92,128.17,137.72,125.59,155.36,131.46,156.4
52,"Caspian Sea, East Coast",23,19.18,20.32,21.53,21.31,26.78,18.93,22.65,19.56,19.4,21.12,18.02,18.94,20.2,20.16,24.88,17.87,20.84,17.76,17.15
53,Don,68.55,71.48,65.95,67.7,75.57,71.63,65.79,73.53,69.31,68.01,64.66,68.77,61.67,64.42,69.91,67.63,61.91,68.58,64.47,60.82
54,Danube,194,177.03,196.9,186.29,176.55,194.19,168,169.89,188.02,181.4,178.1,163.85,181.16,169.23,161.97,175.52,152.83,154.87,170.92,165.9
55,Adriatic Sea - Greece - Black Sea Coast,71.03,71.1,71.93,69.29,61.87,73.52,64.65,55.3,71.5,69.01,65.45,67.31,67.9,64.81,54.74,68.55,59.45,47.79,66.21,63.02
56,Ob,492.07,499.26,478.8,490.55,458.16,479.62,512.46,470.53,483.01,474.9,486.92,507.66,487.7,499.13,471.17,488.98,522.77,482.69,496.17,511.69
57,Po,27.78,31.52,31.09,27.81,33.01,31.15,27.06,24.46,28.7,29.98,24.88,28.98,27.94,24.78,29.54,27.56,23.82,21.28,25.35,26.72
58,Amu Darya,93.6,74.07,75.28,72.51,60.49,74.38,69.66,78.15,65.23,72,88.41,73.36,74.54,72.46,61.78,74.66,70.82,78.6,66.27,66.17
59,"Italy, West Coast",8.32,8.79,7.88,8.36,7.92,8.9,8.4,6.67,8.69,7.74,7.42,7.95,7.03,7.18,6.84,7.83,7.04,5.59,7.59,6.34
60,"Spain - Portugal, Atlantic Coast",18.98,27.99,26.2,23.66,22.93,27.34,25.31,20.7,25.78,23.37,17.19,26.6,24.82,22.24,21.39,25.74,23.75,19.33,24.29,21.4
61,"France, South Coast",3.42,4.72,3.91,4.49,4.24,3.75,3.73,3.05,4.37,4.22,3.07,4.38,3.54,4.1,3.91,3.42,3.38,2.77,4.06,3.67
62,Rhone,34.26,39.95,36.95,36.97,42.98,40.88,36.24,31.81,37.81,41.06,31.51,38.18,34.88,34.49,40.4,39.35,35.11,30.78,36.41,37.88
63,Mediterranean Sea Islands,6.82,6.52,6.54,6.98,6.46,6.4,6.57,5.75,6.73,6.13,6.15,6.12,6.09,6.25,5.81,5.82,5.73,5.22,6.07,5.18
64,Gironde,12.86,16.29,15.09,14.32,14.48,15.86,13.16,12.54,15.77,13.89,11.26,15.39,14.27,13.12,13.75,14.93,12.21,11.45,14.86,12.56
65,North and South Korea,56.36,51.31,53.07,57.83,41.96,48.53,58.22,53.46,47.06,57.24,60.36,56.31,59.19,64.63,48.25,55.86,65.87,61.62,54.46,78.72
66,"Bo Hai - Korean Bay, North Coast",87.68,77.54,79.49,78.04,70.32,65.59,89.53,72.3,83.72,76.01,94.18,86.71,90.01,89.26,81.9,77.88,102.74,83.6,98.89,94.89
67,"Spain, South and East Coast",10.13,11.73,11.16,12.49,9.2,9.02,8.82,10.91,11.01,8.99,7.91,10.05,9.6,10.37,7.07,6.82,6.68,8.12,8.42,6.26
68,Lake Balkash,35.89,41.12,36.07,35.26,31.63,37.48,38.7,36.47,33.78,39.07,35.49,41.93,36.88,37.39,33.95,38.47,40.06,38.01,36.08,40.37
69,Tiber,4.05,4.69,4.5,3.98,3.97,5.04,4.44,3.85,3.93,3.63,3.52,4.27,3.87,3.45,3.35,4.35,3.73,3.29,3.4,2.92
70,"Black Sea, South Coast",56.66,54.33,54.67,56.62,49.93,55.09,51.88,54.52,51.15,52.55,52.27,49.7,50.91,52.94,45.66,50.96,47.05,49.98,46.76,46.74
71,Tagus,9.14,13.9,14.3,11.1,10.75,11.98,10.87,9.98,13.43,8.5,7.14,11.56,11.95,8.87,8.39,9.66,8.21,7.39,10.8,6.49
72,"Caspian Sea, South West Coast",44.85,38.19,46.44,43.61,42.85,44.12,42.29,43.79,40.84,38.28,38.92,33.09,41.1,37.54,36.75,38.03,36.19,37.75,34,30.42
73,Ebro,14.72,20.32,18.88,18.54,15.92,18.4,15.22,15.8,17.35,16.37,11.86,18.32,16.2,15.17,12.68,14.6,12.42,11.96,13.55,12.46
74,Douro,14.81,26.67,24.5,21.4,20.14,24.13,21.38,18.23,23.82,18.84,12.49,24.83,22.34,18.54,17.35,21.67,18.64,15.63,21.19,16.88
75,"Mediterranean Sea, East Coast",41.03,36.33,42.46,41.72,33.33,43.19,38.4,35.22,37.58,36.74,35.89,32.82,38.35,37.25,28.88,38.06,33.36,30.29,32.33,31.19
76,Syr Darya,100.02,103.99,99.09,102.01,86.8,105.36,105.19,103.94,95.17,95.33,99.37,107.11,103.11,107.38,94.04,110.03,112.63,109.62,102.35,101.62
77,"Ziya He, Interior",55.41,50.81,47.73,49.4,56.1,48.86,52.26,55.07,56.99,53.32,62.21,59.11,59.37,59.53,65.13,61.19,61.83,65.31,69.27,62.44
78,China Coast,131.66,135.2,113.49,120.08,139.07,119.22,127.02,126.98,128.45,136.5,138.77,142.56,121.12,129.83,148.95,129.7,137.62,137.63,139.26,148.42
79,Huang He,108.76,120.42,120.7,117.14,123.64,116.31,126.59,131.24,130.25,132.51,130.74,140.91,144.74,142.6,148.1,143.95,154.84,158.92,156.77,153.36
80,Mediterranean South Coast,24.05,20.48,20.71,21.45,21.39,20.92,19.82,20.79,19.68,18.51,20.07,17.82,16.96,18.24,17.11,17.03,15.81,15.67,15.11,13.82
81,Guadiana,9.34,10.8,12.71,10.87,9.63,10.34,10.31,9.25,12.36,7.7,7.22,8.4,10.36,8.26,7.06,7.97,7.02,6.21,9.47,4.93
82,Central Iran,18.03,10.91,11.2,14.45,14.76,16.26,13.42,14.69,12.9,13.28,15.25,8.99,9.39,12.02,12.47,13.97,10.61,12.35,10.27,9.95
83,Guadalquivir,6.39,8.09,8.77,8.58,6.39,6.59,6.62,7.43,9.42,5.87,4.59,6.13,7.2,6.64,4.22,4.78,4.61,4.51,6.38,3.25
84,Tigris - Euphrates,77.49,49.62,65.71,77.62,57.94,66.98,59.89,68.85,57.78,52.13,64.5,40.55,54.66,63.35,45.76,53.99,47.06,54.25,44.12,34.57
85,Tarim Interior,29.67,23.64,30.46,29.22,32.09,30.26,30.32,35.43,31.99,33.55,35.28,31.07,37.47,37.47,41.22,39.47,40.09,44.4,42.17,39.98
86,"Africa, North West Coast",25.22,18.34,23.84,24.36,16.86,15.74,13.1,18.58,23.55,18.1,22.63,14.01,19.29,20.05,12.84,10.42,8.12,13.1,16.16,11.6
87,Nile,446.36,462.17,448.04,377.65,398.37,369.76,339.57,425.19,414.68,438.99,455.43,475.21,461.83,392.08,417.18,385.2,353.93,444.98,433.18,477.49
88,Persian Gulf Coast,6.42,3.92,4.12,4.01,4.56,5.85,3.58,4.15,4.23,4.75,4.82,3.08,3.26,2.9,3.54,4.53,2.47,3.36,3.46,3.52
89,Indus,105.22,92.22,85.55,76.22,108.89,106.99,89.94,101.93,98.25,75.14,111.85,104.47,94.92,89.07,129.65,129.96,112.84,127.39,128.03,107.19
90,Farahrud,2.14,1.69,0.77,1.37,1.74,2.15,1.03,1.74,1.4,1.19,1.65,1.41,0.47,0.91,1.47,1.62,0.76,1.36,0.89,0.77
91,Baja California,0.19,0.65,0.62,0.19,0.62,0.87,0.93,0.39,0.36,0.41,0.23,0.65,0.64,0.23,0.58,0.83,1.06,0.4,0.39,0.24
92,Plateau of Tibet Interior,28.33,28.82,33.55,34.55,42.04,40.79,37.27,45.8,32.77,39.26,27.93,29.62,34.4,35.55,44.03,41.65,38.85,48.75,34.97,38.78
93,"Red Sea, East Coast",1.87,1.42,2.18,0.86,1.66,0.52,0.9,1.41,1.79,1.8,1.78,1.33,2.06,0.83,1.53,0.52,0.9,1.37,1.69,1.56
94,Arabian Peninsula,2.27,1.87,2.17,1.99,3.44,1.51,1.09,1.48,2.24,0.99,1.61,1.48,1.85,1.6,2.81,1.09,0.73,1.07,1.66,0.78
95,Dead Sea,2.19,0.65,1.44,1.45,1.09,1.32,1,1.69,1.13,0.87,1.96,0.53,1.25,1.27,0.87,1.13,0.8,1.49,0.89,0.48
96,"Mexico, Northwest Coast",21.13,32.14,27.37,30.78,26.65,29.51,36.81,37.63,28.73,18.34,20.48,30.98,26.97,30.09,26.38,29.09,35.86,36.1,28.26,20.79
97,Helmand,9.92,9.03,6.53,6.72,8.35,10.88,6.69,9.7,6.05,6.11,8.18,7.33,4.55,4.59,6.41,8.59,4.21,7.55,3.75,3.67
98,Sinai Peninsula,0.01,0,0.02,0.02,0.01,0.01,0.01,0.05,0.01,0,0,0,0.01,0.01,0.01,0.01,0,0.04,0,0
99,Eastern Jordan - Syria,1.09,0.53,0.8,0.8,0.61,0.8,0.62,0.71,0.86,0.52,0.86,0.37,0.6,0.54,0.41,0.56,0.41,0.46,0.58,0.06
100,"Africa, Red Sea - Gulf of Aden Coast",2.89,1.43,3.19,2.16,3.96,2.71,1.06,2.49,2.95,2.33,2.88,1.58,3.23,2.51,4.26,3.03,1.54,2.54,3.09,2.7
101,Caribbean,30.13,31.71,27.73,32.28,23.77,30.83,21.73,22.45,26.33,25.64,24,24.97,21.78,24.28,17.23,23.01,15.52,16.02,18.95,16.77
102,Hamun-i-Mashkel,1.11,0.67,0.25,0.5,0.73,1.29,0.36,0.97,0.6,0.5,0.82,0.45,0.06,0.29,0.47,1.04,0.12,0.69,0.4,0.1
103,Taiwan,12.66,14.59,10.4,14.89,16.35,12.98,14.55,15.61,12.45,16.74,14.06,16.31,12.34,16.9,18.65,15.43,17.09,18.26,15.28,19.32
104,Arabian Sea Coast,2.47,2.24,0.84,1.66,1.74,2.35,1.3,2.24,1.95,1.78,2.32,2.09,0.81,1.33,1.67,2.22,1.34,2.04,1.8,2.14
105,North Gulf,10.25,11,10.36,11.53,11.91,9.7,9.83,10.66,9.03,9.29,8.98,9.77,8.97,9.58,9.8,8.04,8.16,8.72,7.47,7.77
106,Yangtze,534.88,493.07,495.78,496.25,535.37,505.93,519.42,513.89,509.33,548.05,568.21,532.56,541.78,539.18,589.62,558.57,567.7,573.97,567.1,614.75
107,Sabarmati,11.66,10.54,8.65,6.65,12.71,9.89,7.02,8.41,11.73,8.06,14.44,13.51,11.48,9.55,17.3,14.13,10.6,13.46,17,13.34
108,Xun Jiang,90.57,92.23,78.85,99.81,103.59,97.57,87.28,82.7,103.29,102.45,96.8,98.72,86.52,108.34,113.67,108.88,99.21,91.72,115.84,110.97
109,Hong (Red River),49.24,47.43,47.47,58.71,54.37,57.97,53.82,42.8,60.72,54.78,52.02,50.8,51.44,63.08,59.65,62.97,59.02,48.09,66.1,59.54
110,Ganges - Bramaputra,588.72,592.68,534.96,567.34,617.16,591.22,617.29,625.01,588.53,646.08,642.55,651.22,596.88,639.69,699.23,671.63,700.6,715.06,683.66,715.82
111,Yucat§n Peninsula,47.31,43.82,41.96,35.39,36.21,41.25,32.02,41.9,35.41,32.55,39.1,35.63,32.81,26,26.04,29.83,20.99,30.89,24.8,16.47
112,South China Sea Coast,14.04,15.57,14.02,17.43,16.9,17.17,17.05,13.47,17.96,16.82,14.52,16.26,14.7,18.18,18.06,18.34,18.4,14.46,18.98,16.8
113,Mahi,7.56,6.47,5.33,5.72,7.44,5.78,5.09,6.01,7.41,4.96,8.18,7.2,6.05,6.39,8.33,6.54,5.78,7.05,8.6,6.45
114,"Mexico, Interior",3.83,5.97,5.78,6.56,6.66,6.56,6.33,6.5,5.97,5.1,3.3,5.66,5.4,6.2,6.03,6.35,5.77,5.98,5.61,5.55
115,Pacific Central Coast,9,9.59,9.21,9.87,7.36,7.04,8.81,7.42,7.69,9.53,8.66,8.94,8.44,9.49,6.65,6.54,8.06,6.58,7.07,8.03
116,"Bay of Bengal, North East Coast",96.42,91.42,92.13,92.23,96.03,83.63,92.55,89.76,98.34,104.67,100.39,95.54,97.01,97.56,101.73,89.72,99,96.44,105.4,102.75
117,Tapti,19.31,20.41,17.61,18.32,21.19,17.95,18.47,19.58,20.4,17.12,20.58,21.95,19,19.89,23.14,19.7,20.08,21.6,22.53,21.11
118,Yasai,16.5,17.43,15.24,21.29,17.75,17.27,17.8,19.15,19.04,16.29,17.5,18.44,16.5,22.76,19.11,18.89,19.43,20.68,20.62,16.85
